date,mineral,export_value,import_value,trade_balance,dependency_ratio,mom_growth,yoy_growth,ma_3m,ma_12m,year,month,quarter,day_of_year,month_sin,month_cos,lag_1m,lag_3m,lag_6m,lag_12m
2020-04-30,Copper,10602.892778964084,14147.134056377254,-3544.24127741317,57.160075625356974,-6.938449251830181,-32.06558263632987,14597.09195763825,13086.555005224143,2020,4,2,121,0.8660254037844387,-0.4999999999999998,15201.910931680317,10018.535604286386,12725.186316464273,20824.69329300944
2020-04-30,Graphite,16183.86098289343,13786.391344249416,2397.4696386440137,46.00025116159479,-7.933376949735704,9.32005651376915,12950.634991651445,12801.396575999834,2020,4,2,121,0.8660254037844387,-0.4999999999999998,14974.364093622351,16701.17008945433,14039.063226155618,12611.035690887138
2020-04-30,Lithium,10540.174137367661,13491.441771803278,-2951.267634435617,56.14038532737483,-37.044292790365006,-20.18888491039359,13908.78072190508,12287.584054130022,2020,4,2,121,0.8660254037844387,-0.4999999999999998,21430.053556349365,10079.578352962444,11795.82250442264,16904.21410182782
2020-05-31,Copper,16597.30623365434,7414.525006770629,9182.781226883711,30.878632006574957,-47.58991483912386,-31.686565159299228,12254.5233316094,12799.958341990736,2020,5,2,152,0.49999999999999994,-0.8660254037844387,14147.134056377254,14442.230884857177,10855.897477253013,10853.68496557151
2020-05-31,Graphite,14808.592270686664,15702.853459915954,-894.2611892292898,51.465452009591864,13.901115004006703,0.4366621551652461,14821.20296592924,12807.085768311785,2020,5,2,152,0.49999999999999994,-0.8660254037844387,13786.391344249416,10091.149537082567,16895.18515140913,15634.583152172576
2020-05-31,Lithium,12634.503999190327,14688.933062916854,-2054.4290637265276,53.75946309217383,8.875932693986034,43.59052331637074,16536.80946368983,12659.183716131467,2020,5,2,152,0.49999999999999994,-0.8660254037844387,13491.441771803278,6804.846837562593,11383.103967027648,10229.737118899524
2020-06-30,Copper,6136.827758345109,11870.365633832576,-5733.537875487467,65.92013189012039,60.0961035668915,-27.68610564172487,11144.00823232682,12421.234216356892,2020,6,2,182,1.2246467991473532e-16,-1.0,7414.525006770629,15201.910931680317,16865.669779628013,16415.05514143868
2020-06-30,Graphite,8110.443921869774,19104.840642650714,-10994.39672078094,70.19893764975346,21.664770619039885,337.43858016697726,16198.028482272028,14035.203000661602,2020,6,2,182,1.2246467991473532e-16,-1.0,15702.853459915954,14974.364093622351,10540.091619342636,4367.433854452914
2020-06-30,Lithium,13682.641804365208,12494.897597682952,1187.7442066822568,47.73136774155839,-14.936656432677776,-16.107902747087856,13558.42414413436,12459.257658404864,2020,6,2,182,1.2246467991473532e-16,-1.0,14688.933062916854,21430.053556349365,12262.227650704011,14894.010290402195
2020-07-31,Copper,17204.410415264898,15422.531154812714,1781.879260452184,47.269313066587955,29.924651274901404,96.41442255339638,11569.140598471975,13052.108813154386,2020,7,3,213,-0.4999999999999997,-0.8660254037844388,11870.365633832576,14147.134056377254,10018.535604286386,7852.035993242813
2020-07-31,Graphite,12727.760831462132,15859.945298169176,-3132.1844667070436,55.47820180553157,-16.984676319348367,10.127771214431824,16889.213133578614,14156.748105105557,2020,7,3,213,-0.4999999999999997,-0.8660254037844388,19104.840642650714,13786.391344249416,16701.17008945433,14401.40404484168
2020-07-31,Lithium,14075.372152893422,7115.577481738474,6959.794671154948,33.578379470590804,-43.0521344724107,-32.82709128796297,11433.13604744609,12169.478494901921,2020,7,3,213,-0.4999999999999997,-0.8660254037844388,12494.897597682952,13491.441771803278,10079.578352962444,10592.927443773773
2020-08-31,Graphite,11972.691931808971,10657.88192617798,1314.8100056309904,47.09505818570536,-32.800008286231005,-15.139410886632188,15207.555955665955,13998.297977915126,2020,8,3,244,-0.8660254037844385,-0.5000000000000004,15859.945298169176,15702.853459915954,10091.149537082567,12559.283452463187
2020-08-31,Lithium,17527.554082191928,8514.386099823128,9013.1679823688,32.69489922914149,19.658399078283928,-43.57621261561815,9374.953726414851,11621.505266799584,2020,8,3,244,-0.8660254037844385,-0.5000000000000004,7115.577481738474,14688.933062916854,6804.846837562593,15090.064837051184
2020-08-31,Copper,10762.95963055062,14121.918638266858,-3358.9590077162375,56.74899626076382,-8.43319753087346,4.776213398417117,13804.938475637384,13105.754336013479,2020,8,3,244,-0.8660254037844385,-0.5000000000000004,15422.531154812714,7414.525006770629,14442.230884857177,13478.172363957754
2020-09-30,Lithium,15772.690351412308,13997.658703708414,1775.0316477038941,47.018792684598075,64.40009343714388,48.955722624573596,9875.874095090005,12004.877298891815,2020,9,3,274,-1.0,-1.8369701987210297e-16,8514.386099823128,12494.897597682952,21430.053556349365,9397.194318601618
2020-09-30,Graphite,9536.61575501594,16682.02073023853,-7145.404975222591,63.62657623183649,56.5228517803712,73.29018081338687,14399.949318195228,14586.246426539032,2020,9,3,274,-1.0,-1.8369701987210297e-16,10657.88192617798,19104.840642650714,14974.364093622351,9626.639346751623
2020-09-30,Copper,9937.714254621014,15732.133177410851,-5794.418922789837,61.28643038906287,11.402236341885708,10.921318652694367,15092.194323496808,13234.836555136671,2020,9,3,274,-1.0,-1.8369701987210297e-16,14121.918638266858,11870.365633832576,15201.910931680317,14183.14654793252
2020-10-31,Copper,16195.749913080475,10378.074035187936,5817.67587789254,39.05374723408667,-34.032632967477014,-18.444620164339476,13410.708616955215,13039.24386503031,2020,10,4,305,-0.8660254037844386,0.5000000000000001,15732.133177410851,15422.531154812714,14147.134056377254,12725.186316464273
2020-10-31,Graphite,11718.17070511105,11689.061334207432,29.109370903617673,49.93781970705737,-29.930183379886653,-16.739022070717592,13009.654663541312,14390.412935543349,2020,10,4,305,-0.8660254037844386,0.5000000000000001,16682.02073023853,15859.945298169176,13786.391344249416,14039.063226155618
2020-10-31,Lithium,9461.173379862788,10681.330216262024,-1220.1568363992355,53.028811266127754,-23.6920227706923,-9.448194797291642,11064.458339931187,11912.002941545099,2020,10,4,305,-0.8660254037844386,0.5000000000000001,13997.658703708414,7115.577481738474,13491.441771803278,11795.82250442264
2020-11-30,Copper,10660.616462878072,7975.326830779851,2685.289632098221,42.795401902161665,-23.15214938977427,-26.534615424555984,11361.844681126213,12799.196311157546,2020,11,4,335,-0.5000000000000004,0.8660254037844384,10378.074035187936,14121.918638266858,7414.525006770629,10855.897477253013
2020-11-30,Graphite,16508.012918276894,11197.540400461334,5310.47251781556,40.41623089652589,-4.204964964189961,-33.72348216303854,13189.540821635766,13915.609206297702,2020,11,4,335,-0.5000000000000004,0.8660254037844384,11689.061334207432,10657.88192617798,15702.853459915954,16895.18515140913
2020-11-30,Lithium,13266.353828016152,10947.613498028131,2318.7403299880207,45.21197765990622,2.4929786494260586,-3.825762026429347,11875.534139332856,11875.712069128473,2020,11,4,335,-0.5000000000000004,0.8660254037844384,10681.330216262024,8514.386099823128,14688.933062916854,11383.103967027648
2020-12-31,Copper,12164.143995124166,12836.19607582016,-672.0520806959939,51.344085878009835,60.94884069553548,-23.891572386144077,10396.532313929316,12463.406835840227,2020,12,4,366,-2.4492935982947064e-16,1.0,7975.326830779851,15732.133177410851,11870.365633832576,16865.669779628013
2020-12-31,Graphite,14983.882491592245,6560.636518439877,8423.245973152367,30.45153393949033,-41.41002145283993,-37.75541280495007,9815.746084369546,13583.987947889138,2020,12,4,366,-2.4492935982947064e-16,1.0,11197.540400461334,16682.02073023853,19104.840642650714,10540.091619342636
2020-12-31,Lithium,13865.008181090821,11137.767540140743,2727.240640950078,44.54612425564776,1.7369451538169711,-9.170112826103905,10922.237084810298,11782.007059914866,2020,12,4,366,-2.4492935982947064e-16,1.0,10947.613498028131,13997.658703708414,12494.897597682952,12262.227650704011
2021-01-31,Copper,13318.942240978864,8118.343926639358,5200.598314339506,37.870203640339525,-36.75428546988254,-18.966760739304444,9643.288944413123,12305.05752936964,2021,1,1,31,0.49999999999999994,0.8660254037844387,12836.19607582016,10378.074035187936,15422.531154812714,10018.535604286386
2021-01-31,Graphite,13942.004119943686,13109.413252245802,832.5908676978834,48.46109566784874,99.81922814043091,-21.506019146984677,10289.19672371567,13284.674878121761,2021,1,1,31,0.49999999999999994,0.8660254037844387,6560.636518439877,11689.061334207432,15859.945298169176,16701.17008945433
2021-01-31,Lithium,18640.336192081428,12207.278524150293,6433.057667931134,39.572844242400826,9.602561556030054,21.109019610552515,11430.886520773056,11959.315407513854,2021,1,1,31,0.49999999999999994,0.8660254037844387,11137.767540140743,10681.330216262024,7115.577481738474,10079.578352962444
2021-02-28,Lithium,14085.337561863606,19105.36500047712,-5020.027438613513,57.56240008656732,56.50797974896684,180.76113183056464,14150.137021589384,12984.358587756731,2021,2,1,59,0.8660254037844386,0.5000000000000001,12207.278524150293,10947.613498028131,8514.386099823128,6804.846837562593
2021-02-28,Graphite,10236.105180575096,17610.636641019177,-7374.531460444081,63.24128242307573,34.33581123855609,74.515664209556,12426.895470568285,13911.298803449812,2021,2,1,59,0.8660254037844386,0.5000000000000001,13109.413252245802,11197.540400461334,10657.88192617798,10091.149537082567
2021-02-28,Copper,9904.19481814627,10019.53860450261,-115.34378635633948,50.28946328459006,23.418503761890562,-30.62333178035399,10324.692868987377,11936.499839340095,2021,2,1,59,0.8660254037844386,0.5000000000000001,8118.343926639358,7975.326830779851,14121.918638266858,14442.230884857177
2021-03-31,Copper,13982.3124396462,15394.976930075052,-1412.6644904288514,52.40434791762113,53.64955950323713,1.2700113772696309,11177.619820405673,11952.588672539654,2021,3,1,90,1.0,6.123233995736766e-17,10019.53860450261,12836.19607582016,15732.133177410851,15201.910931680317
2021-03-31,Graphite,18412.872123313005,15459.887013640991,2952.985109672014,45.641062043790804,-12.212787483040788,3.242360857416493,15393.312302301989,13951.759046784699,2021,3,1,90,1.0,6.123233995736766e-17,17610.636641019177,6560.636518439877,16682.02073023853,14974.364093622351
2021-03-31,Lithium,6413.806587868703,16374.18856361698,-9960.381975748278,71.85444991877424,-14.295337654066975,-23.592404841351488,15895.610696081463,12563.036505029033,2021,3,1,90,1.0,6.123233995736766e-17,19105.36500047712,11137.767540140743,13997.658703708414,21430.053556349365
2021-04-30,Copper,11374.235143512336,9934.690887317029,1439.5442561953078,46.62220363871787,-35.467971582932435,-29.775947214986186,11783.06880729823,11601.551741784635,2021,4,2,120,0.8660254037844387,-0.4999999999999998,15394.976930075052,8118.343926639358,10378.074035187936,14147.134056377254
2021-04-30,Graphite,15745.213111346862,15562.391201509938,182.82190983692453,49.70802315627542,0.6630332277234752,12.882267831467932,16210.971618723366,14099.759034889741,2021,4,2,120,0.8660254037844387,-0.4999999999999998,15459.887013640991,13109.413252245802,11689.061334207432,13786.391344249416
2021-04-30,Lithium,12008.044270967306,9945.560948392733,2062.4833225745733,45.30263184117989,-39.26074009864825,-26.282445444943725,15141.704837495608,12267.546436411487,2021,4,2,120,0.8660254037844387,-0.4999999999999998,16374.18856361698,12207.278524150293,10681.330216262024,13491.441771803278
2021-05-31,Copper,17482.81262574373,11299.730176857624,6183.082448886105,39.258971156072974,13.740128455161615,52.39991997517293,12209.799331416567,11925.318839291884,2021,5,2,151,0.49999999999999994,-0.8660254037844387,9934.690887317029,10019.53860450261,7975.326830779851,7414.525006770629
2021-05-31,Graphite,6923.882636103148,12549.518083924724,-5625.635447821576,64.44440939901104,-19.359962608399726,-20.081288945608666,14523.932099691883,13836.981086890475,2021,5,2,151,0.49999999999999994,-0.8660254037844387,15562.391201509938,17610.636641019177,11197.540400461334,15702.853459915954
2021-05-31,Lithium,15659.49998921053,15501.524977521038,157.97501168949202,49.74651826783915,55.863757287880134,5.532000936512005,13940.424829843583,12335.262429295168,2021,5,2,151,0.49999999999999994,-0.8660254037844387,9945.560948392733,19105.36500047712,10947.613498028131,14688.933062916854
2021-06-30,Copper,11662.101826291797,15567.616892857473,-3905.5150665656765,57.17142014364461,37.769810864516764,31.14690290994153,12267.345985677375,12233.423110877293,2021,6,2,181,1.2246467991473532e-16,-1.0,11299.730176857624,15394.976930075052,12836.19607582016,11870.365633832576
2021-06-30,Graphite,9368.23350604579,9569.38151640331,-201.14801035751952,50.53108063005578,-23.74701998588148,-49.911220431537714,12560.430267279322,13042.359493036522,2021,6,2,181,1.2246467991473532e-16,-1.0,12549.518083924724,15459.887013640991,6560.636518439877,19104.840642650714
2021-06-30,Lithium,8963.800319684899,13454.206417081885,-4490.406097396986,60.01517697385751,-13.20720744190005,7.677604493347956,12967.097447665217,12415.204830911745,2021,6,2,181,1.2246467991473532e-16,-1.0,15501.524977521038,16374.18856361698,11137.767540140743,12494.897597682952
2021-07-31,Graphite,12936.742517402425,13136.05922231132,-199.3167049088952,50.3822310829858,37.271768293428444,-17.174624657578697,11751.652940879781,12815.368986715037,2021,7,3,212,-0.4999999999999997,-0.8660254037844388,9569.38151640331,15562.391201509938,13109.413252245802,15859.945298169176
2021-07-31,Lithium,10413.469624383486,13393.787502336996,-2980.31787795351,56.25926342982304,-0.44907081749674393,88.231911418448,14116.506298979972,12938.388999294957,2021,7,3,212,-0.4999999999999997,-0.8660254037844388,13454.206417081885,9945.560948392733,12207.278524150293,7115.577481738474
2021-07-31,Copper,13821.962652749266,9373.135244661706,4448.82740808756,40.40998354961861,-39.790815067127184,-39.2244038895214,12080.160771458934,11729.306785031375,2021,7,3,212,-0.4999999999999997,-0.8660254037844388,15567.616892857473,9934.690887317029,8118.343926639358,15422.531154812714
2021-08-31,Copper,16191.825475421258,13683.099538970167,2508.72593645109,45.80128496516296,45.9820986447744,-3.107361758250049,12874.61722549645,11692.738526756651,2021,8,3,243,-0.8660254037844385,-0.5000000000000004,9373.135244661706,11299.730176857624,10019.53860450261,14121.918638266858
2021-08-31,Graphite,12081.164667115958,12714.195536448102,-633.030869332144,51.27651073453886,-3.2114934831192876,19.293829904602198,11806.545425054244,12986.728454237544,2021,8,3,243,-0.8660254037844385,-0.5000000000000004,13136.05922231132,12549.518083924724,17610.636641019177,10657.88192617798
2021-08-31,Lithium,17842.45937451459,14745.027544528723,3097.431829985868,45.24751350467623,10.08855816143086,73.17781190161232,13864.340487982534,13457.60911968709,2021,8,3,243,-0.8660254037844385,-0.5000000000000004,13393.787502336996,15501.524977521038,19105.36500047712,8514.386099823128
2021-09-30,Copper,13527.750405708492,10891.361260450383,2636.3891452581083,44.60179145478143,-20.402820797793442,-30.769965282973455,11315.865348027417,11289.340867009945,2021,9,3,273,-1.0,-1.8369701987210297e-16,13683.099538970167,15567.616892857473,15394.976930075052,15732.133177410851
2021-09-30,Graphite,10258.174399823769,5944.479133803706,4313.695266020063,36.6883061559414,-53.24533812019393,-64.36595284270032,10598.244630854375,12091.93332120131,2021,9,3,273,-1.0,-1.8369701987210297e-16,12714.195536448102,9569.38151640331,15459.887013640991,16682.02073023853
2021-09-30,Lithium,7620.880559986454,13838.534614285189,-6217.654054298735,64.48700722691007,-6.147787296469964,-1.1367907504493457,13992.449887050301,13444.34877890182,2021,9,3,273,-1.0,-1.8369701987210297e-16,14745.027544528723,13454.206417081885,16374.18856361698,13997.658703708414
2021-10-31,Copper,13040.479602435948,15344.383017257293,-2303.903414821345,54.05833110008239,40.88581445716149,47.85385963937596,13306.281272225948,11703.19994884906,2021,10,4,304,-0.8660254037844386,0.5000000000000001,10891.361260450383,9373.135244661706,9934.690887317029,10378.074035187936
2021-10-31,Graphite,12496.333364970158,15504.672235250891,-3008.3388702807333,55.371840771063205,160.82473983435256,32.64257746579935,11387.782301834231,12409.900896288265,2021,10,4,304,-0.8660254037844386,0.5000000000000001,5944.479133803706,13136.05922231132,15562.391201509938,11689.061334207432
2021-10-31,Lithium,15149.962732277161,12843.235415073796,2306.7273172033656,45.879843194298154,-7.192229719062659,20.240037102498086,13808.932524629234,13624.507545469469,2021,10,4,304,-0.8660254037844386,0.5000000000000001,13838.534614285189,13393.787502336996,9945.560948392733,10681.330216262024
2021-11-30,Copper,14894.508606534317,10078.276552287238,4816.232054247079,40.35703862501344,-34.31944092536955,26.368194885647767,12104.673609998305,11878.445758974674,2021,11,4,334,-0.5000000000000004,0.8660254037844384,15344.383017257293,13683.099538970167,11299.730176857624,7975.326830779851
2021-11-30,Graphite,14360.427254946833,13143.028877133878,1217.398377812955,47.78682655014954,-15.231817366301115,17.374248335754096,11530.72674872949,12572.024936010976,2021,11,4,334,-0.5000000000000004,0.8660254037844384,15504.672235250891,12714.195536448102,12549.518083924724,11197.540400461334
2021-11-30,Lithium,16112.12570476203,15397.081821193748,715.0438835682817,48.86534137207472,19.884758969087834,40.64327192375807,14026.283950184245,13995.296572399937,2021,11,4,334,-0.5000000000000004,0.8660254037844384,12843.235415073796,14745.027544528723,15501.524977521038,10947.613498028131
2021-12-31,Lithium,16114.001069997015,4006.1887002751487,12107.812369721867,19.911286851749,-73.980857237761,-64.03059512746371,10748.835312180896,13400.998335744473,2021,12,4,365,-2.4492935982947064e-16,1.0,15397.081821193748,13838.534614285189,13454.206417081885,11137.767540140743
2021-12-31,Graphite,9134.543955980107,14777.87575213665,-5643.331796156543,61.80000155785361,12.43888977408445,125.25064009567832,14475.192288173805,13256.794872152374,2021,12,4,365,-2.4492935982947064e-16,1.0,13143.028877133878,5944.479133803706,9569.38151640331,6560.636518439877
2021-12-31,Copper,11022.88056725771,14921.225464728548,-3898.344897470839,57.51296824925207,48.053344114100696,16.2433588314844,13447.961678091027,12052.198208050373,2021,12,4,365,-2.4492935982947064e-16,1.0,10078.276552287238,10891.361260450383,15567.616892857473,12836.19607582016
2022-01-31,Copper,16190.462027176914,19078.860758110313,-2888.398730933399,54.0947748678326,27.863899672381255,135.00926950760675,14692.7875917087,12965.574610672955,2022,1,1,31,0.49999999999999994,0.8660254037844387,14921.225464728548,15344.383017257293,9373.135244661706,8118.343926639358
2022-01-31,Graphite,14790.423933861444,12177.305748150933,2613.118185710511,45.15510164088178,-17.59772546206253,-7.110215279354226,13366.070125807151,13179.119246811135,2022,1,1,31,0.49999999999999994,0.8660254037844387,14777.87575213665,15504.672235250891,13136.05922231132,13109.413252245802
2022-01-31,Lithium,16530.267656488555,14867.933679975122,1662.3339765134333,47.35281973846235,271.12414797021364,21.79564552869926,11423.734733814672,13622.719598729871,2022,1,1,31,0.49999999999999994,0.8660254037844387,4006.1887002751487,12843.235415073796,13393.787502336996,12207.278524150293
2022-02-28,Copper,13652.747629886697,7362.75770871667,6289.989921170027,35.034883007033976,-61.40881889089314,-26.516000393391646,13787.614643851843,12744.17620269079,2022,2,1,59,0.8660254037844386,0.5000000000000001,19078.860758110313,10078.276552287238,13683.099538970167,10019.53860450261
2022-02-28,Graphite,9161.169739263241,13270.660754159686,-4109.4910148964445,59.159954681588204,8.978628184438687,-24.644060151412695,13408.614084815754,12817.454589572844,2022,2,1,59,0.8660254037844386,0.5000000000000001,12177.305748150933,13143.028877133878,12714.195536448102,17610.636641019177
2022-02-28,Lithium,11864.609101838909,20109.27993535348,-8244.67083351457,62.892818299213275,35.25268788653304,5.254623163971428,12994.46743853458,13706.379176636236,2022,2,1,59,0.8660254037844386,0.5000000000000001,14867.933679975122,15397.081821193748,14745.027544528723,19105.36500047712
2022-03-31,Copper,9734.027965625088,8375.496246819503,1358.5317188055851,46.24912365761652,13.754880686945125,-45.59591557128322,11605.70490454883,12159.219479086163,2022,3,1,90,1.0,6.123233995736766e-17,7362.75770871667,14921.225464728548,10891.361260450383,15394.976930075052
2022-03-31,Graphite,13292.903274775645,9473.768773741731,3819.1345010339137,41.612444513420606,-28.611175063214688,-38.720323341415266,11640.578425350783,12318.61140291457,2022,3,1,90,1.0,6.123233995736766e-17,13270.660754159686,14777.87575213665,5944.479133803706,15459.887013640991
2022-03-31,Lithium,15103.52319077462,11148.731351576609,3954.791839198011,42.46771009168379,-44.55927120505005,-31.912770466386352,15375.314988968405,13270.924408966204,2022,3,1,90,1.0,6.123233995736766e-17,20109.27993535348,4006.1887002751487,13838.534614285189,16374.18856361698
2022-04-30,Copper,13562.962626418652,11760.388319275346,1802.5743071433062,46.44088511230419,40.414227082260545,18.376992829128348,9166.214091603839,12311.360931749356,2022,4,2,120,0.8660254037844387,-0.4999999999999998,8375.496246819503,19078.860758110313,15344.383017257293,9934.690887317029
2022-04-30,Graphite,13156.73101367052,12999.74023550968,156.9907781608399,49.699900692518376,37.218255437485645,-16.466948638019186,11914.723254470366,12105.057155747885,2022,4,2,120,0.8660254037844387,-0.4999999999999998,9473.768773741731,12177.305748150933,15504.672235250891,15562.391201509938
2022-04-30,Lithium,12821.375598237331,9976.057597808987,2845.318000428344,43.75956500023477,-10.51845018762414,0.3066357903239503,13744.689628246357,13273.465796417559,2022,4,2,120,0.8660254037844387,-0.4999999999999998,11148.731351576609,14867.933679975122,12843.235415073796,9945.560948392733
2022-05-31,Graphite,12698.106574082547,14694.603182899657,-1996.4966088171095,53.64421159229823,13.037667804779218,17.09296791023931,12389.37073071702,12283.814247329128,2022,5,2,151,0.49999999999999994,-0.8660254037844387,12999.74023550968,13270.660754159686,13143.028877133878,12549.518083924724
2022-05-31,Lithium,19325.230476206336,16161.596113574564,3163.634362631772,45.54252286460745,62.00383723851082,4.258104522043493,12428.79502098672,13328.471724422021,2022,5,2,151,0.49999999999999994,-0.8660254037844387,9976.057597808987,20109.27993535348,15397.081821193748,15501.524977521038
2022-05-31,Copper,12972.157033909605,10179.504288097083,2792.652745812522,43.968785421117964,-13.442447547307468,-9.913740162174978,10105.129618063978,12218.008774352646,2022,5,2,151,0.49999999999999994,-0.8660254037844387,11760.388319275346,7362.75770871667,10078.276552287238,11299.730176857624
2022-06-30,Lithium,10768.75449693729,13897.65695511199,-3128.9024581747,56.34243546990446,-14.008140919701795,3.29599921603021,13345.103555498514,13365.425935924532,2022,6,2,181,1.2246467991473532e-16,-1.0,16161.596113574564,11148.731351576609,4006.1887002751487,13454.206417081885
2022-06-30,Copper,11572.17293414256,9692.300026054883,1879.8729080876765,45.579780153483235,-4.786129542790107,-37.74063112703027,10544.064211142437,11728.399035452429,2022,6,2,181,1.2246467991473532e-16,-1.0,10179.504288097083,8375.496246819503,14921.225464728548,15567.616892857473
2022-06-30,Graphite,15333.89857160387,9832.800074908931,5501.098496694938,39.07067912648687,-33.08563727429185,2.752722922104045,12509.047831106087,12305.765793871265,2022,6,2,181,1.2246467991473532e-16,-1.0,14694.603182899657,9473.768773741731,14777.87575213665,9569.38151640331
2022-07-31,Copper,8079.332082960316,9843.697521809809,-1764.3654388494924,54.92206250214504,1.5620388901286475,5.020329536118706,9905.167278653926,11767.6125585481,2022,7,3,212,-0.4999999999999997,-0.8660254037844388,9692.300026054883,11760.388319275346,19078.860758110313,9373.135244661706
2022-07-31,Graphite,17797.2117247117,13598.654715987235,4198.557008724463,43.3135194458564,38.29890379534826,3.521569793855739,12708.685991265273,12344.315418344255,2022,7,3,212,-0.4999999999999997,-0.8660254037844388,9832.800074908931,12999.74023550968,12177.305748150933,13136.05922231132
2022-07-31,Lithium,12021.349949113472,9596.125185672454,2425.224763441018,44.39059199023097,-30.951489041160272,-28.35390897460418,13218.459418119668,13048.954076202484,2022,7,3,212,-0.4999999999999997,-0.8660254037844388,13897.65695511199,9976.057597808987,14867.933679975122,13393.787502336996
2022-08-31,Copper,12505.561172223046,14486.02756745086,-1980.4663952278133,53.66867325656307,47.16042965923579,5.868027388048391,11340.675038438518,11834.523227588163,2022,8,3,243,-0.8660254037844385,-0.5000000000000004,9843.697521809809,10179.504288097083,7362.75770871667,13683.099538970167
2022-08-31,Graphite,14455.519509244888,19575.544509191455,-5120.024999946567,57.522575546231515,43.95206671566931,53.96604883945471,14335.66643336254,12916.094499406203,2022,8,3,243,-0.8660254037844385,-0.5000000000000004,13598.654715987235,14694.603182899657,13270.660754159686,12714.195536448102
2022-08-31,Lithium,6964.233891878293,12090.144486849473,-5125.910594971179,63.45074211576939,25.98985791578383,-18.005277030929445,11861.308875877972,12827.71382139588,2022,8,3,243,-0.8660254037844385,-0.5000000000000004,9596.125185672454,16161.596113574564,20109.27993535348,14745.027544528723
2022-09-30,Copper,12313.212426578702,16560.790795841815,-4247.578369263112,57.35536796983677,14.32251332347876,52.054370430064935,13630.171961700828,12306.97568887078,2022,9,3,273,-1.0,-1.8369701987210297e-16,14486.02756745086,9692.300026054883,8375.496246819503,10891.361260450383
2022-09-30,Graphite,11314.103185049771,9155.330603511356,2158.7725815384147,44.726838553920345,-53.23077424889722,54.01400858569616,14109.843276230014,13183.665455215174,2022,9,3,273,-1.0,-1.8369701987210297e-16,19575.544509191455,9832.800074908931,9473.768773741731,5944.479133803706
2022-09-30,Lithium,12537.484181126369,20158.608385584215,-7621.124204457847,61.65448774789877,66.73587654399715,45.67010848659485,13948.292686035382,13354.386635670797,2022,9,3,273,-1.0,-1.8369701987210297e-16,12090.144486849473,13897.65695511199,11148.731351576609,13838.534614285189
2022-10-31,Copper,10034.550689215524,7892.580382218841,2141.9703069966836,44.02589767860357,-52.341766286906065,-48.563716290564884,12979.799581837171,11685.99213595091,2022,10,4,304,-0.8660254037844386,0.5000000000000001,16560.790795841815,9843.697521809809,11760.388319275346,15344.383017257293
2022-10-31,Graphite,13027.899534504193,12858.67328284908,169.22625165511272,49.67313894185778,40.450125066126795,-17.065816756744834,13863.182798517295,12963.165542515024,2022,10,4,304,-0.8660254037844386,0.5000000000000001,9155.330603511356,13598.654715987235,12999.74023550968,15504.672235250891
2022-10-31,Lithium,11245.06495460894,11803.332793728454,-558.2678391195132,51.211077327836776,-41.4476804749616,-8.096889823609654,14684.028555387378,13267.72808389202,2022,10,4,304,-0.8660254037844386,0.5000000000000001,20158.608385584215,9596.125185672454,9976.057597808987,12843.235415073796
2022-11-30,Lithium,21303.032094599672,14836.578903322075,6466.4531912775965,41.053510244410965,25.69821729677313,-3.64031914865941,15599.50669421158,13221.019507402714,2022,11,4,334,-0.5000000000000004,0.8660254037844384,11803.332793728454,12090.144486849473,16161.596113574564,15397.081821193748
2022-11-30,Graphite,14213.862085627154,13851.457788896287,362.4042967308669,49.354355663232894,7.720738245767422,5.390149549126577,11955.153891752241,13022.201285161891,2022,11,4,334,-0.5000000000000004,0.8660254037844384,12858.67328284908,19575.544509191455,14694.603182899657,13143.028877133878
2022-11-30,Copper,12972.48382681276,14669.442973783669,-1696.9591469709085,53.069538457308795,85.86371330258974,45.555074795546055,13040.938050614774,12068.589337742278,2022,11,4,334,-0.5000000000000004,0.8660254037844384,7892.580382218841,14486.02756745086,10179.504288097083,10078.276552287238
2022-12-31,Copper,9402.933184003148,12832.410719753054,-3429.4775357499057,57.71177084238973,-12.522849417756676,-13.998949013357699,11798.14469191852,11894.521442327654,2022,12,4,365,-2.4492935982947064e-16,1.0,14669.442973783669,16560.790795841815,9692.300026054883,14921.225464728548
2022-12-31,Graphite,14813.314396303576,14018.289940033725,795.0244562698517,48.621262197213454,1.2044374944504055,-5.140020290081959,13576.140337259696,12958.902467486647,2022,12,4,365,-2.4492935982947064e-16,1.0,13851.457788896287,9155.330603511356,9832.800074908931,14777.87575213665
2022-12-31,Lithium,11744.398399636153,16822.58405322292,-5078.185653586766,58.88820802471303,13.38586990196342,319.9149194362096,14487.498583424482,14289.052453481694,2022,12,4,365,-2.4492935982947064e-16,1.0,14836.578903322075,20158.608385584215,13897.65695511199,4006.1887002751487
2023-01-31,Copper,13155.563458837802,11220.811332664376,1934.7521261734255,46.03150151997192,-12.558820180279351,-41.18720465060015,12907.555008733701,11239.683990207159,2023,1,1,31,0.49999999999999994,0.8660254037844387,12832.410719753054,7892.580382218841,9843.697521809809,19078.860758110313
2023-01-31,Graphite,11972.503227066522,10495.28129069367,1477.221936372851,46.71257765712248,-25.13151507359662,-13.81278003726456,12788.343006541227,12818.73376269854,2023,1,1,31,0.49999999999999994,0.8660254037844387,14018.289940033725,12858.67328284908,13598.654715987235,12177.305748150933
